text,intent
Can you tell me what the weather's like in Tasmania?,Get Weather.
Could you tell me the weather of Colorado?,Get Weather.
Let me know the weather in Texas,Get Weather.
Whats the weather currently like in Missouri,Get Weather.
What are the weather patterns for Southern Africa today,Get Weather.
What is Western Australia's weather like?,Get Weather.
Update me on the weather on New Zealnd's South Island,Get Weather.
How is the weather in California?,Get Weather.
Show me the forecast for northern france.,Get Weather.
Tell me about the weather in east asia.,Get Weather.
What's the forecast for the coast of Cornwall?,Get Weather.
Tell me the weather report for the Sunshine Coast,Get Weather.
I want to know the weather in Queensland.,Get Weather.
Could you tell me the weather forecast for Goa?,Get Weather.
Can I have the weather for Trento?,Get Weather.
Enable me to see the weather in NSW,Get Weather.
Make me aware of the weather in Tasmania,Get Weather.
Tell me the weather forecast for Melbourne,Get Weather.
Melbourne weather forecast please,Get Weather.
Give me the weather forecast for Geelong,Get Weather.
What is the weather forecast in Adelaide?,Get Weather.
Will it rain in Sydney today?,Get Weather.
Is rain forecast for Sydney today?,Get Weather.
Please give me the weather for South Australia,Get Weather.
What is the weather like in South Australia?,Get Weather.
Give me the weather for South Australia,Get Weather.
New South Wales weather forecast thanks,Get Weather.
Forecast for New South Wales,Get Weather.
Please can I have the weather outlook for New South Wales?,Get Weather.
Read out the South England forecast please.,Get Weather.
"What's the weather like today in Terengganu, Malaysia?",Get Weather.
Please tell me the forecast in New South Wales?,Get Weather.
The forecast in California is?,Get Weather.
Tell me the weather located in Queensland,Get Weather.
Weather for Texas please,Get Weather.
What's it like in Queensland?,Get Weather.
I'd like to know the weather in Texas.,Get Weather.
Please tell me the forecast for Denmark.,Get Weather.
"Show me the weather for Copenhagen, Denmark.",Get Weather.
Get me the weather report for Queensland,Get Weather.
I need to know the weather in Tasmania,Get Weather.
What's the weather like in the Northern Territory,Get Weather.
Tell me what the weather is like in New South Wales?,Get Weather.
What's the weather like in the Blue Mountains?,Get Weather.
What are the weather forecasts for the Victorian Alpine Region?,Get Weather.
Tell me the weather forecast for Las Vegas.,Get Weather.
What is the weather like in Los Angeles today?,Get Weather.
Share the forecast for New York.,Get Weather.
I want the weather forecast for northwest Queensland,Get Weather.
Describe the current weather in Essex,Get Weather.
What kind of weather are they experiencing in New Zealand?,Get Weather.
Weather in Victoria,Get Weather.
What is the weather in New England?,Get Weather.
Give me the weather in Cowes,Get Weather.
I want the weather for Cowes,Get Weather.
Can you tell me the weather in Cowes,Get Weather.
2pm weather for sydney,Get Weather.
can you tell me the weather for sydney at noon,Get Weather.
afternoon forcast for Perth please,Get Weather.
Weather for south-east Queensland please,Get Weather.
Do you know what the weather for Tasmania is like?,Get Weather.
"What's the prediction for Darwin, NT?",Get Weather.
Is the weather in Darwin still warm?,Get Weather.
Queensland forecast please,Get Weather.
What is the weather doing in New South Wales?,Get Weather.
Tell me about the weather in South Australia please,Get Weather.
tell me hong kong weather,Get Weather.
give me paris forecast,Get Weather.
lima forecast please,Get Weather.
What's the weather like in Victoria?,Get Weather.
"Weather forecast for Carolina, please.",Get Weather.
What is the weather doing in the New England region?,Get Weather.
Tell me the weather for the south coast.,Get Weather.
What's the weather look like for Texas?,Get Weather.
Show me the weather for Texas.,Get Weather.
What's the weather like in western Queensland?,Get Weather.
Give me the weather for South-East Queensland please.,Get Weather.
Can you give me the weather in Tasmania please?,Get Weather.
What's the weather in the great southern?,Get Weather.
I want to know the forecast for NSW?,Get Weather.
Please allow me to see the weather in NSW,Get Weather.
"So hows the weather like in NSW, do show me",Get Weather.
tell me the weather in victoria,Get Weather.
what is today's forecast for texas,Get Weather.
what is the forecast for southern california,Get Weather.
Tell me the weather across New South Wales,Get Weather.
What's the weather forecast for the Northern Territory,Get Weather.
How's the weather looking in Tassie,Get Weather.
"Weather report for Adelaide, South Australia please",Get Weather.
"Weather conditions on Mornington Peninsula, Victoria please",Get Weather.
What's the forecast for Darwin please?,Get Weather.
What's the weather like in Victoria?,Get Weather.
Tell me what the weather is like in Queensland?,Get Weather.
Give me the weather for South Australia.,Get Weather.
"Tell me the weather for New Jersey, please",Get Weather.
Give me the forecast for Belfast,Get Weather.
Show me the forecast for New South Wales.,Get Weather.
What will the weather be like this afternoon in New York?,Get Weather.
Forecast for London,Get Weather.
let me know the weather forecast for Perth,Get Weather.
what would be the temperature in Bangkok?,Get Weather.
highlight the weather details in Dubai,Get Weather.
What is the forecast for Queensland?,Get Weather.
I would like to know the weather for Queensland,Get Weather.
Advise what the weather is like East Coast Australia,Get Weather.
I want to know the weather in Melbourne please,Get Weather.
Give the forecast for south Australia.,Get Weather.
Tell me how hot it will get in Idaho.,Get Weather.
I want to know the temperature on Phillip island.,Get Weather.
What's the weather forecast for Tasmania?,Get Weather.
Tell me the expected weather conditions for today in Alaska.,Get Weather.
Broadcast the weather in New Jersey to me,Get Weather.
Check the weather details for Texas,Get Weather.
Show me the weather report for New York,Get Weather.
"Tell me the weather for Tokyo, Japan, please",Get Weather.
Tell me the weather for Toowoomba,Get Weather.
inform me of Western Australias weather,Get Weather.
would you be able to tell me New south wales weather,Get Weather.
wjat does the weather look like in queensland,Get Weather.
"Cronulla, Sydney, Australia weather report.",Get Weather.
What's the forecast for the East Coast,Get Weather.
How's the weatehr looking like in the Melbourne Bay,Get Weather.
"Show me the weather for VIctoria, Australia",Get Weather.
Display Western Australia forecast,Get Weather.
Bing me the weather in Provence,Get Weather.
What is the weather in New south wales ?,Get Weather.
Show me the weather in the Aegean Islands,Get Weather.
Give me the forecast in New Zealand's south island,Get Weather.
What's the weather like for Victoria,Get Weather.
What's the forecast for South Australia,Get Weather.
How's the weather looking on the east coast,Get Weather.
Weather update for Queensland please,Get Weather.
"What is the weather in British Columbia, Canada?",Get Weather.
What's the weather going to be like in Victoria?,Get Weather.
"Weather forecast for New South Wales, please?",Get Weather.
What's the forecast for today in Victoria?,Get Weather.
I need the weather forecast for Queensland.,Get Weather.
Bring up Victoria's weather forecast.,Get Weather.
Show me the weather in Queensland.,Get Weather.
Weather Outlook for New South Wales?,Get Weather.
What Weather is predicted for Tokyo?,Get Weather.
"Give me the Forecast for London, please.",Get Weather.
Inform me of the weather in Missouri.,Get Weather.
Give me Hawaii's weather forecast.,Get Weather.
What is California's temperature?,Get Weather.
What's the weather like in Queensland?,Get Weather.
What's the weather forecast in New South Wales?,Get Weather.
How's the weather in Victoria?,Get Weather.
What's Victoria's weather forecast?,Get Weather.
Give me weather for the Balkans,Get Weather.
Weather for Warsaw please,Get Weather.
What's the weather in Northern Ireand?,Get Weather.
Display forecast for Cornwall,Get Weather.
Tell me what the weather is like in the south west of WA,Get Weather.
What's the weather in the Bible Belt?,Get Weather.
I want to know the weather for West Australia,Get Weather.
get me the weather for Ontario,Get Weather.
Get weather in Solomon Islands.,Get Weather.
"Weather forecast, Porta Rico.",Get Weather.
Tell me the tempreture in South Australia.,Get Weather.
What's the weather like up in the Northern Territory?,Get Weather.
Weather forecast for New South Wales please.,Get Weather.
How's the weather in Tassie?,Get Weather.
Give me a forecast for Adelaide.,Get Weather.
Tell me of the weather in Guangzhou,Get Weather.
How is the weather developing in Victoria?,Get Weather.
Tell Me the weather in Antarctica,Get Weather.
Display the central Australia weather,Get Weather.
Need to see the pacific island weather,Get Weather.
Update me on the weather in Delaware,Get Weather.
Let me know what the weather is like in Delaware,Get Weather.
Give me the forecast for Delaware,Get Weather.
How is the weather in New South Wales?,Get Weather.
What is the weather forecast in Tasmania?,Get Weather.
What is the weather like in San Francisco?,Get Weather.
How's the weather in Nevada?,Get Weather.
How's the weather looking in New South Wales,Get Weather.
Tell me the weather in Rhode Island,Get Weather.
Tell me about the weather in Scandinavia?,Get Weather.
Please indicate weather in Sydney.,Get Weather.
Whats the climate in Tasmania.,Get Weather.
Are there chances of rain in Darwin?,Get Weather.
I want the weather forecast for Tasmania,Get Weather.
Update me on Tasmania's weather,Get Weather.
How's the weather in Western Australia?,Get Weather.
