,Unnamed: 0,text,intent
13266,182,Book a reservation for 9 people at a roman pizzeria,Book Restaurant.
13267,183,I want to go to 88th St-Boyd Av or close by and book seats for 10,Book Restaurant.
13268,184,Lets get a table for 10 at Space Aliens Grill & Bar,Book Restaurant.
13269,185,"Book a pub for two on jan. first, 2037 .",Book Restaurant.
13270,186,book a restautant in North Dakota at a bistro that is indoor,Book Restaurant.
13271,187,Book a table for 10 people at a restaurant which offers internet .,Book Restaurant.
13272,188,I need a reservation for 6 PM. with a party of 10 at Sand Lake,Book Restaurant.
13273,189,I need to book a restaurant at four o'clock for 4,Book Restaurant.
13274,190,I need a table for 4 at a restaurant around 0 AM .,Book Restaurant.
13275,191,I'd like a table at the San Francisco Brewing Company in Puerto Rico at noon,Book Restaurant.
13276,192,me and imelda want a reservation in Missouri at seven am,Book Restaurant.
13277,193,I need a reservation for 3 hours from now with a party of nine in neighboring Sweden,Book Restaurant.
13278,194,I want to book a highly rated fast food restaurant now .,Book Restaurant.
13279,195,table for 6 at a brasserie,Book Restaurant.
13280,196,"this winter , meredith, betty and erika want to food at a gastropub that is in the same area as fran's location .",Book Restaurant.
13281,197,book a southeastern brazilian cusinie pub,Book Restaurant.
13282,198,book in RI for one in Wabuska,Book Restaurant.
13283,199,"Book a reservation for 7 people at The French Laundry on june the 8th, 2029",Book Restaurant.
13284,200,Please tell me the forecast for Guinea-Bissau,Get Weather.
13285,201,"What's the weather forecast for Winnfield , Georgia ?",Get Weather.
13286,202,Will the wind die down at my current location by supper time?,Get Weather.
13287,203,What will the weather be like in Arizona on october the 3rd,Get Weather.
13288,204,"On may the thirteenth, 2037 what will it be like in Wilderville , Montenegro",Get Weather.
13289,205,what is the weather forecast for Cuba at eleven am,Get Weather.
13290,206,show fog conditions at 7 am in NH,Get Weather.
13291,207,Is it going to be colder in Botswana by 09:30,Get Weather.
13292,208,What's the weather going to be like this autumn in CA ?,Get Weather.
13293,209,"What will the weather be like on january 2nd, 2025 in GA",Get Weather.
13294,210,Tell me the weather forecast for here in seven years,Get Weather.
13295,211,Is it chilly on oct. 19th in IL,Get Weather.
13296,212,Will it feel nice here or within the same area,Get Weather.
13297,213,What will the weather be like in three weeks faraway in Sompio Strict Nature Reserve,Get Weather.
13298,214,Will it be cloudy in Guadeloupe next year,Get Weather.
13299,215,will it rain today in French Southern Territories of Highland Beach,Get Weather.
13300,216,What will the weather be like in the Bahamas eleven years and a half from now,Get Weather.
13301,217,is it going to be cold at 4 o'clock far from here ?,Get Weather.
13302,218,What's the weather forecast for Saint Pierre and Miquelon ?,Get Weather.
13303,219,What is the foggy forecast for nov. 15 in France in Brookland Terrace,Get Weather.
13304,220,Is it warm in Sierra Blanca now,Get Weather.
13305,221,will it be stormy in Saint Pierre and Miquelon in the city of Wenham,Get Weather.
13306,222,in Khlong Phraya Wildlife Sanctuary is there a cloud,Get Weather.
13307,223,Show weather forecast nearby Elk City State Park,Get Weather.
13308,224,"What's the temperature today in Griffin , NE ?",Get Weather.
13309,225,What is the forecast for 8/26/2022 in Vermont,Get Weather.
13310,226,Will it get chillier in Sinclair in 8 hours,Get Weather.
13311,227,will there be rain today in Greece,Get Weather.
13312,228,"Will it be sunny on june 1, 2021 in Bathgate",Get Weather.
13313,229,I want to book a restaurant in Neshanic Station Nigeria for 06:18:13 pm,Get Weather.
13314,230,what will the weather be like at ten AM in Austria,Get Weather.
13315,231,What is the weather in the Netherlands,Get Weather.
13316,232,"What is the weather for Cormorant , ME",Get Weather.
13317,233,Tell me whether Bahrain will be humid in one hour and 2 minutes,Get Weather.
13318,234,Will it colder here on 11/18/2018,Get Weather.
13319,235,What weather is predicted for Loyalhanna ?,Get Weather.
13320,236,what is the PW forecast for stormy weather,Get Weather.
13321,237,I need to know the weather for San Martin,Get Weather.
13322,238,"What is the forecast for Petersville , OH",Get Weather.
13323,239,Tell me if it'll be colder in Steptoe Battlefield State Park in one minute,Get Weather.
13324,240,Is it supposed to rain nearby my current location at 0 o'clock ?,Get Weather.
13325,241,Can you give me the weather for here,Get Weather.
13326,242,what is the forecast for hot temps in Ocean Park,Get Weather.
13327,243,She me the weather in the current place for nov. the 9th,Get Weather.
13328,244,How chilly will it get here ?,Get Weather.
13329,245,Will the sun come out here,Get Weather.
13330,246,What will the weather be in Angle Cape Verde at midnight ?,Get Weather.
13331,247,Tell me if there's a snowstorm in the forecast twenty seconds from now in Holtville,Get Weather.
13332,248,Will there be sun ten minutes from now in Uintah,Get Weather.
13333,249,weather 1 minute from now in Camden Point Zambia,Get Weather.
13334,250,weather in Tioga Colorado,Get Weather.
13335,251,is it going to blizzard at my current position,Get Weather.
13336,252,Will it be chilly around Kingsley Common on jan. 9 ?,Get Weather.
13337,253,What's the weather like in Calpella,Get Weather.
13338,254,What's the weather close-by Triumph,Get Weather.
13339,255,is it going to be humid in Helix,Get Weather.
13340,256,"What is the weather forecast for Yoakum , SC ?",Get Weather.
13341,257,Tell me when it will be hotter in China,Get Weather.
13342,258,Is it cold in Windhorst,Get Weather.
13343,259,Will it be windy at 4 PM in NY ?,Get Weather.
13344,260,What will the weather be like here next week ?,Get Weather.
13345,261,Weather for this Winter here,Get Weather.
13346,262,Book a restaurant 1 hour from now in Dorchester Shores Reservation,Get Weather.
13347,263,What's the weather in Mountain Center,Get Weather.
13348,264,what is the forecast for in eighteen minutes here for colder temps,Get Weather.
13349,265,"What is the weather like in Montchanin , NV",Get Weather.
13350,266,"How's the forecast for Chad on September 28, 2034",Get Weather.
13351,267,"Is it cold now in Carlos , IL",Get Weather.
13352,268,"How much hotter will it be 40 weeks from now in Blue Island , North Dakota ?",Get Weather.
13353,269,Will it be warmer 1 minute from now at Farmington Canal State Park Trail,Get Weather.
13354,270,How will the weather be in six minutes close to Moosic,Get Weather.
13355,271,"What's the forecase for Inverness on February 5th, 2031 ?",Get Weather.
13356,272,what is the forecast for 15:04 in Georgia for overcast conditions in Valley View,Get Weather.
13357,273,what is the Mississippi for the week,Get Weather.
13358,274,What is the predicted weather for my current spot next month ?,Get Weather.
13359,275,Weather in 3 minutes at Jean Lafitte National Historical Park and Preserve,Get Weather.
13360,276,What's the forecast for Pipe Spring National Monument ?,Get Weather.
13361,277,whats the forecast for Greece,Get Weather.
13362,278,Is it hotter here on Navy Birthday,Get Weather.
13363,279,Will it be rainy nine weeks from now close to the Matlacha Pass National Wildlife Refuge,Get Weather.
13364,280,What will the weather be in Meeres-Nationalpark Insel Bastimentos at twelve PM ?,Get Weather.
13365,281,How cold is it in Martinique,Get Weather.
13366,282,Will the weather be the same here in one week in the same area,Get Weather.
13367,283,what will the weather be for Hooksett,Get Weather.
13368,284,Show me the forecast for Wisconsin,Get Weather.
13369,285,What is the forecast for Sanibel,Get Weather.
13370,286,How will the weather be in Bhutto family mausoleum next autumn ?,Get Weather.
13371,287,Will there be a storm nearby,Get Weather.
13372,288,What's the weather going to be like at my current spot at 7 am,Get Weather.
13373,289,"What is the temperature for Montserrat On Sep. the fourth, 2024",Get Weather.
13374,290,Will it be snowy at the current position by March 3 ?,Get Weather.
13375,291,I need the forecast for close by Becharof National Wildlife Refuge in nine months,Get Weather.
13376,292,How warm is it in Darnestown,Get Weather.
13377,293,Is it going to be sunny at five pm in Chatyrkul Wildlife Refuge,Get Weather.
13378,294,"Will it snow in MT on june 13, 2038 ?",Get Weather.
13379,295,Will it be chillier in La Mesa ?,Get Weather.
13380,296,What is the weather like in Antonito,Get Weather.
13381,297,is it going to be chilly in Western Sahara in 13 hours,Get Weather.
13382,298,what is the forecast for in 1 second at Monte Sereno for freezing temps,Get Weather.
13383,299,What's it like in Bahrain right now ?,Get Weather.
13384,300,"Play me track September, Gouden Roos by artist daedelus",Play Music.
13385,301,play deezer top 20 by Natasja,Play Music.
13386,302,play Luis Alfonzo Larrain from 1995,Play Music.
13387,303,Play a tune by Houston on Spotify,Play Music.
13388,304,Play Marche Lorraine by Rachael Lampa,Play Music.
13389,305,I want hear some Junior Murvin off of Youtube,Play Music.
13390,306,Can you play some Andrew Cash music on Slacker,Play Music.
13391,307,Play shadowplay by Dana on Deezer .,Play Music.
13392,308,Play Elastic Love by Junior Marvin,Play Music.
13393,309,Play me a Jill Scott sound track on deezer,Play Music.
13394,310,Play the most popular twenties record from Leland Sklar,Play Music.
13395,311,play me a Mel Draisey tune from the fourties with vimeo,Play Music.
13396,312,open Deezer and search for Scott Miller and play some of his new songs,Play Music.
13397,313,play Itunes songs by Gerard Way,Play Music.
13398,314,Please play a song from the thirties by Peter Murphy on Last Fm,Play Music.
13399,315,play a Samira Said ballad from the nineties,Play Music.
13400,316,Play Is This My World ? by Leo Arnaud,Play Music.
13401,317,Can you play a top song from a chyi chin concerto,Play Music.
13402,318,play a track from 2004,Play Music.
13403,319,play the top-twenty songs by The Kleptones on Spotify,Play Music.
13404,320,Play me the best Charles Neidich song,Play Music.
13405,321,Play Dj Cameo on itunes .,Play Music.
13406,322,Play Tad Kinchla soundtrack,Play Music.
13407,323,Play some melody from the eighties on Spotify,Play Music.
13408,324,Play some Carmen Mcrae from Ed Robertson off of Itunes,Play Music.
13409,325,play a track from the thirties,Play Music.
13410,326,play anything from 1970,Play Music.
13411,327,Play music on Lastfm,Play Music.
13412,328,Repeat the track of music,Play Music.
13413,329,Play some theme songs from the fourties,Play Music.
13414,330,play a sound track by Vegard Sverre Tveitan,Play Music.
13415,331,Can I hear a Da Brat ep ?,Play Music.
