text,intent
i would like information on flights leaving from washington dc to denver,Flight.
i need information on flights from washington to boston that leave on a saturday,Flight.
i need the flights from washington to montreal on a saturday,Flight.
i need the fares on flights from washington to toronto on a saturday,Airfare.
i want to go from boston to washington on a saturday,Flight.
i need a flight from cleveland to dallas that leaves before noon see if too much information,Flight.
get fares from washington to boston,Airfare.
get saturday fares from washington to boston,Airfare.
get fares from washington to montreal,Airfare.
get saturday fares from washington to montreal,Airfare.
get saturday fares from washington to toronto,Airfare.
get the saturday fare from washington to toronto,Airfare.
list saturday flights from washington to boston,Flight.
list saturday flights from boston to washington,Flight.
get flights from milwaukee to dtw,Flight.
list flights from milwaukee to detroit,Flight.
get flights from detroit to toronto,Flight.
get flights from toronto to milwaukee,Flight.
get last flight from oakland to salt lake city on wednesday or first flight from oakland to salt lake city on thursday,Flight.
get first flight from oakland to salt lake city on thursday,Flight.
get last flight from oakland to salt lake city on wednesday,Flight.
list last wednesday flight from oakland to salt lake city,Flight.
get flight from toronto to san diego stopping at dtw,Flight.
get flights between st. petersburg and charlotte,Flight.
i need a flight from milwaukee to indianapolis leaving monday before 9 am,Flight.
i need a flight departing from milwaukee to indianapolis leaving monday before 8 am,Flight.
is there ground transportation available at the indianapolis airport,Ground Service.
i need flight information for a flight departing from indianapolis to cleveland departing tuesday at noon,Flight.
i need flight information for a flight departing from cleveland to milwaukee wednesday after 6 pm,Flight.
i need flight information for flights departing from cleveland going back to milwaukee wednesday after 5 pm,Flight.
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,Flight.
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,Flight.
i need a flight from denver to salt lake city on monday,Flight.
is there ground transportation available at the denver airport,Ground Service.
i need flight and airline information for a flight from denver to salt lake city on monday departing after 5 pm,Flight+airline.
is there ground transportation available at the salt lake city airport,Ground Service.
i need a flight from salt lake city to phoenix departing wednesday after 5 pm,Flight.
is there ground transportation available at the phoenix airport,Ground Service.
i need a flight from oakland to salt lake city on wednesday departing after 6 pm,Flight.
i need flight and fare information for thursday departing prior to 9 am from oakland going to salt lake city,Flight+airfare.
i need flight and fare information departing from oakland to salt lake city on thursday before 8 am,Flight+airfare.
i need flight numbers and airlines for flights departing from oakland to salt lake city on thursday departing before 8 am,Flight No+airline.
i need flight numbers for those flights departing on thursday before 8 am from oakland going to salt lake city,Flight No.
list airports in arizona nevada and california please,Airport.
list california nevada arizona airports,Airport.
list the arizona airport,Airport.
list california airports,Airport.
list flights from las vegas to phoenix,Flight.
list california airports,Airport.
list airports,Airport.
list wednesday night flights from oakland to salt lake city,Flight.
list flights from oakland to salt lake city before 6 am thursday morning,Flight.
which airlines fly between toronto and san diego,Airline.
please list afternoon flights between st. petersburg and charlotte,Flight.
what is tpa,Abbreviation.
what are the flights from cleveland to dallas,Flight.
please list only the flights from cleveland to dallas that leave before noon,Flight.
what type of aircraft are flying from cleveland to dallas before noon,Aircraft.
i need information on flights from indianapolis to seattle,Flight.
i need a flight from memphis to seattle,Flight.
i need a ticket from nashville to seattle,Airfare.
i need a ticket from nashville tennessee to seattle,Airfare.
i need flight information from milwaukee to tampa,Flight.
i need to rent a car at tampa,Ground Service.
i need a daily flight from st. louis to milwaukee,Flight.
i need flights departing from oakland and arriving salt lake city,Flight.
i need information on flights from toronto to san diego,Flight.
i need information on flights from toronto to san diego,Flight.
i want a flight from toronto to san diego,Flight.
i need information on flights between st. petersburg and charlotte,Flight.
i need the flight numbers of flights leaving from cleveland and arriving at dallas,Flight No.
which flights go from new york to miami and back,Flight.
what does fare code qo mean,Abbreviation.
show me flights from milwaukee to orlando one way,Flight.
what the abbreviation us stand for,Abbreviation.
i 'd like a one way ticket from milwaukee to orlando either wednesday evening or thursday morning,Airfare.
show me flights from milwaukee to orlando,Flight.
what does fare code f mean,Abbreviation.
what does fare code h mean,Abbreviation.
what does fare code y mean,Abbreviation.
what are restrictions ap 57,Abbreviation.
please show me first class flights from indianapolis to memphis one way leaving before 10 am,Flight.
now show me all round trip flights from burbank to seattle that arrive before 7 pm in seattle,Flight.
round trip flights from orlando to montreal please,Flight.
what airline is dl,Airline.
show me all delta airlines flights from montreal to orlando,Flight.
show me all flights from orlando to montreal please,Flight.
