,Unnamed: 0,text,intent
25876,5510,How many reminders do I have for this week?,Get Reminder Amount.
25877,5511,I need to know how many reminders I have for this week,Get Reminder Amount.
25878,5512,Tell me how many reminders I have for this week,Get Reminder Amount.
25879,5513,What is the total of my reminders for this week?,Get Reminder Amount.
25880,5514,Show me how many reminders I have set for this week,Get Reminder Amount.
25881,5515,I need to know how many remidners I have for waxing appointments,Get Reminder Amount.
25882,5516,Tell me how many waxing appointments reminders I have,Get Reminder Amount.
25883,5517,What is the total of my reminders I have for waxing appointments,Get Reminder Amount.
25884,5518,What waxing appointments reminders do I have?,Get Reminder.
25885,5519,Show me how many reminders I have for waxing appointments,Get Reminder Amount.
25886,5520,How many reminders are set for October 7th?,Get Reminder Amount.
25887,5521,I need to know how many reminders are set for October 7th,Get Reminder.
25888,5522,Tell me how many reminders are set for October 7th,Get Reminder Amount.
25889,5523,What is the total of reminders set for October 7th?,Get Reminder Amount.
25890,5524,Show me how many October 7th reminders are set,Get Reminder Amount.
25891,5525,How many dog reminders are set for today?,Get Reminder Amount.
25892,5526,I need to know how many dog reminders are set for today,Get Reminder Amount.
25893,5527,What are today's dog reminders?,Get Reminder.
25894,5528,Tell me how many dog reminders are set for today,Get Reminder Amount.
25895,5529,What reminders do I have today for the dog?,Get Reminder.
25896,5530,How many reminders do I have for this week?,Get Reminder Amount.
25897,5531,I need to know how many reminders I have for this week,Get Reminder Amount.
25898,5532,Tell me how many reminders I have for this week,Get Reminder Amount.
25899,5533,What is the total of reminders I have for this week?,Get Reminder Amount.
25900,5534,Show me how many this week reminders I have,Get Reminder Amount.
25901,5535,How many reminders have I set up?,Get Reminder Amount.
25902,5536,I need to know how many reminders I have set up,Get Reminder Amount.
25903,5537,Tell me how many reminders I have set up,Get Reminder Amount.
25904,5538,What is the total of reminders I have set up?,Get Reminder Amount.
25905,5539,Show me how many reminders I have set up,Get Reminder Amount.
25906,5540,How many soccer game reminders do I have remaining in June?,Get Reminder Amount.
25907,5541,I need to know how many reminders I have left in June for soccer game,Get Reminder Amount.
25908,5542,Tell me how many soccer game reminders I have left in June,Get Reminder Amount.
25909,5543,What is the total of my soccer game reminders left in June?,Get Reminder Amount.
25910,5544,Show me how many soccer game reminders in June that I have left,Get Reminder.
25911,5545,How many dinner reminders do I have left for this week?,Get Reminder Amount.
25912,5546,I need to know how many reminders I have for this week for dinner,Get Reminder.
25913,5547,Tell me how many dinner reminders I have for this week,Get Reminder Amount.
25914,5548,What is the total of my dinner reminders for this week?,Get Reminder Amount.
25915,5549,Show me how many dinner reminders for this week that I have,Get Reminder Amount.
25916,5550,How many reminders do I have for today?,Get Reminder Amount.
25917,5551,I need to know how many reminders I have for today,Get Reminder Amount.
25918,5552,Tell me how many reminders I have for today,Get Reminder.
25919,5553,What is the total of reminders I have for today?,Get Reminder Amount.
25920,5554,Show me how many today reminders I have,Get Reminder Amount.
25921,5555,How many reminders have I created?,Get Reminder Amount.
25922,5556,I need to know how many reminders I have created,Get Reminder Amount.
25923,5557,Tell me how many reminders I have created,Get Reminder Amount.
25924,5558,What is the total of reminders I have created?,Get Reminder Amount.
25925,5559,Show me how many reminders I have created,Get Reminder Amount.
25926,5560,What is the time for the soccer game reminder?,Get Reminder Date Time.
25927,5561,What time is the soccer game reminder set for?,Get Reminder Date Time.
25928,5562,When is the soccer game reminder?,Get Reminder Date Time.
25929,5563,Show me when I set the soccer game reminder for,Get Reminder Date Time.
25930,5564,What time does the soccer game reminder start?,Get Reminder Date Time.
25931,5565,What day of the week does my hair appointment reminder say?,Get Reminder Date Time.
25932,5566,My hair appointment reminder falls on what day this week?,Get Reminder Date Time.
25933,5567,What day this week is my hair appointment reminder set for?,Get Reminder Date Time.
25934,5568,What day this week does my hair appointment reminder say?,Get Reminder Date Time.
25935,5569,What day of the week is my hair appointment reminder set for?,Get Reminder Date Time.
25936,5570,What time is my sewing club meeting reminder set for?,Get Reminder Date Time.
25937,5571,Our sewing club meeting reminder is set for what time?,Get Reminder Date Time.
25938,5572,What time does our sewing club meeting reminder say?,Get Reminder Date Time.
25939,5573,What time does our sewing club meeting reminder start?,Get Reminder Date Time.
25940,5574,When is our sewing club meeting reminder?,Get Reminder Date Time.
25941,5575,What time is the supper with Jim reminder set for?,Get Reminder Date Time.
25942,5576,Our supper with Jim reminder is set for what time?,Get Reminder Date Time.
25943,5577,What time does our supper with Jim reminder say?,Get Reminder Date Time.
25944,5578,What time does our supper with Jim reminder start?,Get Reminder Date Time.
25945,5579,When is our supper with Jim reminder?,Get Reminder Date Time.
25946,5580,What time is the reminder set to meet my mom for lunch tomorrow?,Get Reminder Date Time.
25947,5581,What time is tomorrow's reminder to meet my mom for lunch?,Get Reminder Date Time.
25948,5582,What time is the meet my mom for lunch reminder set for tomorrow?,Get Reminder Date Time.
25949,5583,When is the meet my mom for lunch reminder set for tomorrow?,Get Reminder Date Time.
25950,5584,"tomorrow, when is the reminder set to meet my mom for lunch?",Get Reminder Date Time.
25951,5585,When is our reminder set for the ski trip in December?,Get Reminder Date Time.
25952,5586,When is December's reminder set for the ski trip?,Get Reminder Date Time.
25953,5587,When is the ski trip reminder set for December?,Get Reminder Date Time.
25954,5588,Give me is the ski trip reminder set for December?,Get Reminder.
25955,5589,"In December, when is the reminder set for the ski trip?",Get Reminder Date Time.
25956,5590,When is the reminder set for my TV installation?,Get Reminder Date Time.
25957,5591,My TV installation reminder is set for when?,Get Reminder Date Time.
25958,5592,When is my TV installation reminder?,Get Reminder Date Time.
25959,5593,When is my TV installation reminder supposed to start?,Get Reminder Date Time.
25960,5594,When is our TV installation reminder?,Get Reminder Date Time.
25961,5595,When is the next reminder for someone's birthday?,Get Reminder.
25962,5596,Show me the next reminder for someone's birtdhay,Get Reminder.
25963,5597,When is the next birthday reminder for someone?,Get Reminder.
25964,5598,When does someone's birthday reminder happen next?,Get Reminder Date Time.
25965,5599,When is the next birthday for someone to be reminded of?,Get Reminder Date Time.
25966,5600,When is the reminder set for my doctor appointment?,Get Reminder Date Time.
25967,5601,My doctor appointment reminder is set for when?,Get Reminder Date Time.
25968,5602,When is my doctor appointment reminder?,Get Reminder Date Time.
25969,5603,When is my doctor appointment reminder supposed to start?,Get Reminder Date Time.
25970,5604,What time is my doctor appointment reminder?,Get Reminder Date Time.
25971,5605,Where does the reminder say is the birthday dinner?,Get Reminder Location.
25972,5606,Where will the birthday dinner reminder be?,Get Reminder Location.
25973,5607,Where is the birthday dinner reminder?,Get Reminder Location.
25974,5608,Where is the birthday dinner reminder supposed to be?,Get Reminder Location.
25975,5609,Where does the birthday dinner reminder say?,Get Reminder Location.
25976,5610,Where does the reminder say is the car tuneup?,Get Reminder Location.
25977,5611,Where will the car tuneup reminder be?,Get Reminder Location.
25978,5612,Where is the car tuneup reminder?,Get Reminder Location.
25979,5613,Where is the car tuneup reminder supposed to be?,Get Reminder Location.
25980,5614,Where does the car tuneup reminder say?,Get Reminder Location.
25981,5615,Where does the reminder say is paulas wedding?,Get Reminder Location.
25982,5616,Where will the paulas wedding reminder be?,Get Reminder Location.
25983,5617,Where is the paulas wedding reminder?,Get Reminder Location.
25984,5618,Where is the paulas wedding reminder supposed to be?,Get Reminder Location.
25985,5619,Where does the paulas wedding reminder say?,Get Reminder Location.
25986,5620,Where is my next reminder?,Get Reminder Location.
25987,5621,Where will my next reminder be?,Get Reminder Location.
25988,5622,Where is my next reminder's location?,Get Reminder Location.
25989,5623,Where is my next reminder supposed to be?,Get Reminder Location.
25990,5624,What location does my next reminder say?,Get Reminder Location.
25991,5625,Where is the meeting place in the reminder on the 18th?,Get Reminder Location.
25992,5626,Where does the reminder say to meet on the 18th?,Get Reminder Location.
25993,5627,Where will the meeting place be in the reminder on the 18th?,Get Reminder Location.
25994,5628,Where does the reminder on the 18th say to meet?,Get Reminder Location.
25995,5629,Where is the meeting location in the reminder on the 18th?,Get Reminder Location.
25996,5630,Where is the address of the meeting in tomorrows reminder?,Get Reminder Location.
25997,5631,What address does tomorrows reminder say to meet?,Get Reminder Location.
25998,5632,Where will the address be in tomorrows meeting reminder?,Get Reminder Location.
25999,5633,What address does tomorrows meeting reminder say?,Get Reminder Location.
26000,5634,What address is the meeting location in tomorrows reminder?,Get Reminder Location.
26001,5635,Where is the location of my dinner reminders for the week?,Get Reminder Location.
26002,5636,What location does my dinner remidners for the week say?,Get Reminder Location.
26003,5637,What will be the location of my dinner reminders for the week?,Get Reminder Location.
26004,5638,What location does my dinner reminders say for the week?,Get Reminder Location.
26005,5639,What is the location of my dinner reminders for the week?,Get Reminder Location.
26006,5640,What is the location of my breakfast reminder?,Get Reminder Location.
26007,5641,"My breakfast reminder, does it have a location?",Get Reminder Location.
26008,5642,Where is the breakfast reminder's location?,Get Reminder Location.
26009,5643,Tell me the location for my breakfast reminder.,Get Reminder Location.
26010,5644,What location does that breakfast reminder have?,Get Reminder Location.
26011,5645,Give me the location of my appointment I have a reminder for on Monday.,Get Reminder Location.
26012,5646,"I have a reminder for an appointment I scheduled Monday, where will it be?",Get Reminder Location.
26013,5647,Can you tell me where my reminder says my appointment on Monday is?,Get Reminder Location.
26014,5648,"What is the location for my Monday appointment, according to my reminder?",Get Reminder Location.
26015,5649,Tell me please about the location of my appointment reminder on Monday.,Get Reminder Location.
26016,5650,Where is tomorrow's reminder for me?,Get Reminder Location.
26017,5651,"My reminder for tomorrow, where is it?",Get Reminder Location.
26018,5652,What location is my reminder set for tomorrow?,Get Reminder Location.
26019,5653,Does the reminder tomorrow have a location?,Get Reminder Location.
26020,5654,Would you get me the location of my reminder tomorrow?,Get Reminder Location.
