,utterance,intent,label
19794,I want to book a restaurant for my father in law and I in Buckner a year from now .,Book Restaurant.,27
19795,Book a restaurant reservation in 6 weeks,Book Restaurant.,27
19796,Book a reservation for a bar with a spa nearby ID,Book Restaurant.,27
19797,"book spot for four at Cliff House, San Francisco in Martinique",Book Restaurant.,27
19798,I need a table for 4 in Saint Helena at Settha Palace Hotel,Book Restaurant.,27
19799,I want to book a restaurant in Frenier 12 years from now for 4 people.,Book Restaurant.,27
19800,Book seven in neighboring Moorpark,Book Restaurant.,27
19801,I want to eat by five pm in NE for a six people,Book Restaurant.,27
19802,I want to book Tupelo Honey Cafe in New Jersey for five people.,Book Restaurant.,27
19803,Book a reservation for two at Mickies Dairy Bar in Weedsport,Book Restaurant.,27
19804,book a table at a Fried chicken restaurant,Book Restaurant.,27
19805,"book spot for mavis, sheila and I in Syria at elevenses",Book Restaurant.,27
19806,"Can you book me a table at Windows on the World in Cokeville , MI ?",Book Restaurant.,27
19807,Book me a table for 5 this year at Cherwell Boathouse,Book Restaurant.,27
19808,book spot for six at 8 pm at a coffeehouse in NE that serves hog fry,Book Restaurant.,27
19809,I want to book a restaurant close-by in Inman for five people.,Book Restaurant.,27
19810,I need a table at Eddie's Attic in Nevada for one,Book Restaurant.,27
19811,Book a reservation for an osteria restaurant for 4 people on november 4,Book Restaurant.,27
19812,"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020 .",Book Restaurant.,27
19813,Book a reservation for 1 at a diner in WI,Book Restaurant.,27
19814,Book a reservation for 5 people at the top-rated brasserie restaurant,Book Restaurant.,27
19815,book a table on 1/20/2023 for 5 people in MH,Book Restaurant.,27
19816,book a table near pat's college,Book Restaurant.,27
19817,I want to book a steakhouse in Vimy Ridge .,Book Restaurant.,27
19818,I want a table at James D. Conrey House in Urbank California,Book Restaurant.,27
19819,Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,Book Restaurant.,27
19820,I want to book a table in a restaurant in Bouvet Island .,Book Restaurant.,27
19821,I would like to book a restaurant for souvlaki cuisine in the state of NE,Book Restaurant.,27
19822,Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,Book Restaurant.,27
19823,"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",Book Restaurant.,27
19824,Book a spot for 4 in Oklahoma at South Street Diner,Book Restaurant.,27
19825,Book a reservation for my mommy and I at a restaurant in Central African Republic,Book Restaurant.,27
19826,Book a reservation for five people for a tatar taverna in Sargents,Book Restaurant.,27
19827,phyllis ward and veronica need a table at a restaurant in 152 days,Book Restaurant.,27
19828,Book a reservation for ten at a restaurant in Ohio,Book Restaurant.,27
19829,I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,Book Restaurant.,27
19830,I want to book a food truck for seven people in the Republic of the Congo .,Book Restaurant.,27
19831,I want to book a restaurant for ten people.,Book Restaurant.,27
19832,Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,Book Restaurant.,27
19833,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",Book Restaurant.,27
19834,book a restaurant for six at an outdoor cafe in Åland,Book Restaurant.,27
19835,Book a table for 12 am . at our step mother's secondary residence within walking distance for one,Book Restaurant.,27
19836,Please book me a table at a pizzeria with a parking facility in Ghana .,Book Restaurant.,27
19837,book spot for four at a indoor pub within the same area of Louisiana in one minute,Book Restaurant.,27
19838,Please book me a restaurant,Book Restaurant.,27
19839,Book a reservation for me and my step brother at AMT Coffee in Lakemoor,Book Restaurant.,27
19840,I want to book a churrascaria in Romeoville at ten a.m for four people.,Book Restaurant.,27
19841,table for 5 A.m . at Baker's Keyboard Lounge,Book Restaurant.,27
19842,Please book me a table at a bistro which serves lorna doone .,Book Restaurant.,27
19843,I want to book a restaurant for six people in Wagstaff AK .,Book Restaurant.,27
19844,I would like to book a highly rated restaurant for a party of ten .,Book Restaurant.,27
19845,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025 .,Book Restaurant.,27
19846,book a party of five at Seagoville for 06:42,Book Restaurant.,27
19847,Book spot for 9 at Thurmont,Book Restaurant.,27
19848,I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana .,Book Restaurant.,27
19849,I want to eat in Ramona,Book Restaurant.,27
19850,book a party at their campus within the same area for churrascaria,Book Restaurant.,27
19851,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,Book Restaurant.,27
19852,I want to book a bougatsa restaurant in next year nearby Penn for three people.,Book Restaurant.,27
19853,Book a reservation for nine people at the best pub nearby Tangier in six months,Book Restaurant.,27
19854,need a table somewhere in Quarryville 14 hours from now,Book Restaurant.,27
19855,What will the weather be faraway from here ?,Get Weather.,28
19856,Will there be fog in Tahquamenon Falls State Park ?,Get Weather.,28
19857,Tell me the weather forecast for Gibsland,Get Weather.,28
19858,Is there a storm now in NC ?,Get Weather.,28
19859,What will the weather be in Monument of Lihula on december the 5th ?,Get Weather.,28
19860,Weather next year in Dominica,Get Weather.,28
19861,When will it be hot here,Get Weather.,28
19862,What will the weather be in 1 day in Kuwait ?,Get Weather.,28
19863,What kind of weather will be in Ukraine one minute from now ?,Get Weather.,28
19864,humidity in Olvey New Hampshire,Get Weather.,28
19865,What's the weather going to be in UT ?,Get Weather.,28
19866,"humidity not far from Colorado City on November the 7th, 2024",Get Weather.,28
19867,What is the forecast for Wyoming at Stanardsville during the storm,Get Weather.,28
19868,What will the weather be in North Carolina ?,Get Weather.,28
19869,what is the forecast starting 11 weeks from now nearby the state of Wisconsin,Get Weather.,28
19870,Will it be rainy at Sunrise in Ramey Saudi Arabia ?,Get Weather.,28
19871,Check the forecast for Nebraska .,Get Weather.,28
19872,Will it be warmer in North Korea at nineteen o'clock,Get Weather.,28
19873,Let me know the weather forecast around ten Pm faraway from here in Park Narodowy Brimstone Hill Fortress .,Get Weather.,28
19874,Will it be stormy in the Ouachita National Forest ?,Get Weather.,28
19875,"Tell me if it will be snowy 8 hours from now in Mount Airy , VI",Get Weather.,28
19876,What will the weather be nineteen hours from now neighboring Saint Kitts and Nevis ?,Get Weather.,28
19877,Will there be hail on 11/12/2036 in Singapore,Get Weather.,28
19878,Will it be colder here in 48 and a half weeks,Get Weather.,28
19879,What's the weather going to be in Knobel ?,Get Weather.,28
19880,"What will the weather be in Dane on sep. the fifth, 2030 ?",Get Weather.,28
19881,What will the weather be in Ohio ?,Get Weather.,28
19882,I need to know the weather for Jan. the 3rd in Mexico when I go to Port Vue,Get Weather.,28
19883,what is the forecast for Ōtone Prefectural Natural Park in 1 hour and within the same area,Get Weather.,28
19884,What kind of weather is forecast around one pm near Vatican ?,Get Weather.,28
19885,Will it be chilly in Weldona ?,Get Weather.,28
19886,Will it be colder in Virgin Islands National Park ?,Get Weather.,28
19887,Will it be hot at 13:19 in De Funiak Springs Serbia and Montenegro ?,Get Weather.,28
19888,What is the weather going to be like in Virginia on st. patrick's day ?,Get Weather.,28
19889,Weather in Kaneville Maryland,Get Weather.,28
19890,When is sunrise for AR,Get Weather.,28
19891,"What will the weather be not far from here on October the nineteenth, 2026 ?",Get Weather.,28
19892,what is the forecast for Waurika in Samoa,Get Weather.,28
19893,Tell me the weather forecast here,Get Weather.,28
19894,What is the weather forecast nearby Nicodemus,Get Weather.,28
19895,What will the weather be in nov. in Brookneal ?,Get Weather.,28
19896,Will it be colder four months from now in Suwanee AK,Get Weather.,28
19897,What is the weather forecast for Burundi,Get Weather.,28
19898,What's the weather in Benton City ?,Get Weather.,28
19899,"What will the weather be in KY on Oct. 16, 2036 ?",Get Weather.,28
19900,"Will the sun be out in 1 minute in Searcy , Uganda",Get Weather.,28
19901,what is the weather here,Get Weather.,28
19902,What will the weather be one second from now in Chad ?,Get Weather.,28
19903,What kind of weather is forecast in MS now ?,Get Weather.,28
19904,what is the forecast for LA for freezing,Get Weather.,28
19905,how cold will it be here in 1 second,Get Weather.,28
19906,what is the forecast for hotter weather at Southford Falls State Park,Get Weather.,28
19907,"what is the overcast forecast for the current position starting on jul. 19, 2030",Get Weather.,28
19908,"what is the forecast for Morocco at Lake Ozark on December seventeenth, 2022",Get Weather.,28
19909,What will the humidity be in the current spot at 15:19:29 ?,Get Weather.,28
19910,what is the forecast in Nicodemus and nearby,Get Weather.,28
19911,What is the weather going to be like in Benton Colorado in 2 and a half months,Get Weather.,28
19912,What's the weather forecast for Bothe-Napa Valley State Park close by february 20 ?,Get Weather.,28
19913,what is the forecast for beginning on nov. 17 for Franklinville,Get Weather.,28
19914,what's the forecast for sep. 26 in Emerado Saint Pierre and Miquelon,Get Weather.,28
19915,"Will there be a blizzard next winter in Visalia , Idaho",Get Weather.,28
19916,"Will it be warmer in the District Of Columbia on may 25, 2033 ?",Get Weather.,28
19917,What will the weather be here on dec. 7th ?,Get Weather.,28
19918,what is the forecast for colder temps beginning on Law Day here,Get Weather.,28
19919,"What's the weather like in Tyonek , New Jersey",Get Weather.,28
19920,what is the forecast for here for blizzard conditions at five pm,Get Weather.,28
19921,Will there be a storm in Gibsonia at 8 p.m ?,Get Weather.,28
19922,what is the cold condition of our current position for tomorrow,Get Weather.,28
19923,What will the weather be in Hialeah Gardens on October the 24th ?,Get Weather.,28
19924,Will it be freezing today in Delaware and Lehigh National Heritage Corridor ?,Get Weather.,28
19925,what is the forecast in Admire in TX starting at seventeen,Get Weather.,28
19926,what is the forecast in North Carolina for Edgemoor,Get Weather.,28
19927,what is the forecast for Costa Rica,Get Weather.,28
19928,Need weather for Parc national Tolhuaca to see if it will be fog today,Get Weather.,28
19929,Weather in Walden Russia on 12/26/2018,Get Weather.,28
19930,What's the humidity here right now ?,Get Weather.,28
19931,How's the weather at Petit Manan National Wildlife Refuge and nearby right now,Get Weather.,28
19932,what is the forecast for Lansford for temperate weather,Get Weather.,28
19933,overcast on State Holiday in Pawling Nature Reserve and neighboring places,Get Weather.,28
19934,I need the weather in Wakarusa,Get Weather.,28
19935,Tell me the forecast for 6 am in Tatra-Nationalpark,Get Weather.,28
19936,Tell me the weather forecast for UT on thursday,Get Weather.,28
19937,what is the forecast for Turtle Islands National Park,Get Weather.,28
19938,Will it be hotter in PR at 23 o'clock ?,Get Weather.,28
19939,Weather in two hours in Uzbekistan,Get Weather.,28
19940,What is the forecast for this afternoon for blizzard conditions in Dieterich Chad,Get Weather.,28
19941,how's the weather here at two Am,Get Weather.,28
19942,will Custer National Forest be chillier at seven Pm,Get Weather.,28
