,intent,utterance,label
11261,Search Screening Event.,Can you tell me the movie schedule for General Cinema Corporation ?,6
11262,Search Screening Event.,Find the schedule for movies at the nearest cinema .,6
11263,Search Screening Event.,find Un weekend da bamboccioni,6
11264,Search Screening Event.,show me the schedule of movie times,6
11265,Search Screening Event.,what is the movie schedule for animated movies playing close by,6
11266,Search Screening Event.,What time is The Crystal Gazer playing at the closest cinema ?,6
11267,Search Screening Event.,show movie schedules,6
11268,Search Screening Event.,What time is See Grace Fly playing at Cineplex Odeon Corporation,6
11269,Search Screening Event.,find movie schedules for Dickinson Theatres,6
11270,Search Screening Event.,Find the schedule for for The Unnaturals at 13 .,6
11271,Search Screening Event.,I'd like to watch films at the closest movie theatre,6
11272,Search Screening Event.,What movies are starting at eight pm in the area,6
11273,Search Screening Event.,What time is Trouble Every Day playing,6
11274,Search Screening Event.,When is Bless the Child playing at the movie theatre,6
11275,Search Screening Event.,Find the schedule for movies at the Megaplex Theatres .,6
11276,Search Screening Event.,I need movie schedules,6
11277,Search Screening Event.,I want to see King of the River in the nearest movie theatre,6
11278,Search Screening Event.,What is the nearest cinema playing Patiala House,6
11279,Search Screening Event.,Show the movie times,6
11280,Search Screening Event.,"Where is the closest movie theatre playing Yo, robot",6
11281,Search Screening Event.,What movie theatre playing animated movies is the closest,6
11282,Search Screening Event.,What cinema is showing Ice Station Zebra at 07:25 P.M. ?,6
11283,Search Screening Event.,"find the nearest place at four o'clock with a movie house showing Wow, The Kid Gang of Bandits",6
11284,Search Screening Event.,Find the movie times for North American Cinemas .,6
11285,Search Screening Event.,show me movies in the area,6
11286,Search Screening Event.,show movies in United Paramount Theatres,6
11287,Search Screening Event.,Find movie times for B&B Theatres .,6
11288,Search Screening Event.,Find me animated movies at Amco Entertainment tomorrow,6
11289,Search Screening Event.,Where is the closest movie house that's playing The Mark ?,6
11290,Search Screening Event.,Find out what films are playing at North American Cinemas,6
11291,Search Screening Event.,Find the movie schedules for Consolidated Theatres .,6
11292,Search Screening Event.,What films are at Cineplex Odeon Corporation,6
11293,Search Screening Event.,Can I get the movie schedules for Megaplex Theatres ?,6
11294,Search Screening Event.,whats the nearest movie house showing animated movies,6
11295,Search Screening Event.,Find the movie schedules,6
11296,Search Screening Event.,What time is The Sea Chase playing,6
11297,Search Screening Event.,is Ce cher intrus at IMAX Corporation,6
11298,Search Screening Event.,find a movie house with Colic: The Movie that is nearest,6
11299,Search Screening Event.,Give me the movie listings at the closest cinema please.,6
11300,Search Screening Event.,what animated movies are showing in the area,6
11301,Search Screening Event.,Please inform me when I can see The Abdication at a movie theatre .,6
11302,Search Screening Event.,Find the schedule for Without Witness twenty two hours from now .,6
11303,Search Screening Event.,I'd like to watch movies at the closest movie theatre,6
11304,Search Screening Event.,Find the movie schedule at Malco Theatres .,6
11305,Search Screening Event.,what are the movie times for United Paramount Theatres,6
11306,Search Screening Event.,what is the movie schedules for movies in the area,6
11307,Search Screening Event.,Is The Skull playing at Loews Cineplex,6
11308,Search Screening Event.,what is the movie schedule for Cineplex Odeon Corporation,6
11309,Search Screening Event.,find animated movie at Landmark Theatres,6
11310,Search Screening Event.,What is the movie schedule for any films playing close by at Sunset,6
11311,Search Screening Event.,What time is The Mailman playing,6
11312,Search Screening Event.,When is Romance on the Range playing at movie house ?,6
11313,Search Screening Event.,what are the movie schedules ?,6
11314,Search Screening Event.,Can I get The Marine 2 showtimes.,6
11315,Search Screening Event.,Tell me the movie schedule for Warren Theatres,6
11316,Search Screening Event.,Show the movie schedule for animated movies in the neighbourhood,6
11317,Search Screening Event.,What are the movie schedules for the Loews Cineplex,6
11318,Search Screening Event.,When is The Woman going to be scheduled at the closest movie house ?,6
11319,Search Screening Event.,Show me movie times at MJR Theatres at 02:39:23 pm,6
11320,Search Screening Event.,What time is The Bride from Hell playing at Malco Theatres,6
11321,Search Screening Event.,Can I see the upcoming movie schedule ?,6
11322,Search Screening Event.,What movies are playing at the closest cinema,6
11323,Search Screening Event.,show movie schedules for animated movies in the neighbourhood,6
11324,Search Screening Event.,Show the movie schedule,6
11325,Search Screening Event.,What movies are at Malco Theatres,6
11326,Search Screening Event.,Where will The Blonde from Peking be playing,6
11327,Search Screening Event.,Can I get the showtimes for The Kitchen Toto at Cineplex Odeon Corporation .,6
11328,Search Screening Event.,She me movie times,6
11329,Search Screening Event.,is These Girls at the cinema,6
11330,Search Screening Event.,show me the schedule of movie Michel Strogoff,6
11331,Search Screening Event.,Find the movie schedules for Cobb Theatres .,6
11332,Search Screening Event.,find the movie schedules,6
11333,Search Screening Event.,find Kerasotes Theatres with movie times,6
11334,Search Screening Event.,What are the movie times one second from now at the Alamo Drafthouse Cinema,6
11335,Search Screening Event.,find animated movies at Amco Entertainment,6
11336,Search Screening Event.,Show me when and where I can see Song of Summer,6
11337,Search Screening Event.,When is Youth Without Youth being shown at the nearest movie house ?,6
11338,Search Screening Event.,Please find me the movies playing nearby,6
11339,Search Screening Event.,Show me the movie schedules for movies playing around here today.,6
11340,Search Screening Event.,show the movie schedules and films in the area,6
11341,Search Screening Event.,I'd like to watch A Storm in the Stars at North American Cinemas,6
11342,Search Screening Event.,Does The Yacoubian Building start at 08:39 pm,6
11343,Search Screening Event.,find the nearest movie theatre with movies,6
11344,Search Screening Event.,show animated movies in nearest movie theatre,6
11345,Search Screening Event.,She me the movie schedule for animated movies at the place nearby,6
11346,Search Screening Event.,Is People of the Cumberland playing at Landmark Theatres now,6
11347,Search Screening Event.,What are the movie times at General Cinema Corporation,6
11348,Search Screening Event.,Which films are playing close by ?,6
11349,Search Screening Event.,show the movie schedules,6
11350,Search Screening Event.,What is the nearest movie house playing George Washington Slept Here,6
11351,Search Screening Event.,find movies in the neighbourhood with movie times,6
11352,Search Screening Event.,tell me what films are around here,6
11353,Search Screening Event.,find a movie house with Ulterior Motive that is closest,6
11354,Search Screening Event.,I need information on movie schedules,6
11355,Search Screening Event.,What movie house is playing Something for the Birds,6
11356,Search Screening Event.,in the neighbourhood find 11 p.m. movie schedules for movies,6
11357,Search Screening Event.,What are the movie schedules,6
11358,Search Screening Event.,what animated movies are at the nearest cinema,6
11359,Search Screening Event.,What films are showing at three o'clock at the Neighborhood Cinema Group ?,6
11360,Search Screening Event.,in 1 hour and 1 minute find a cinema nearest for films,6
11361,Search Screening Event.,Show me movie times at the Pacific Theatres for the movie The Hot Rock,6
11362,Search Screening Event.,Where can I find Paranormal Activity 3 playing near me 1 hour from now,6
11363,Search Screening Event.,Show the latest animated movies movie times for the nearest movie house,6
11364,Search Screening Event.,I would like to see a schedule for movies at the nearest movie house .,6
11365,Search Screening Event.,I'd like to see showings for All the Way Home at Kerasotes Theatres .,6
11366,Search Screening Event.,Show movie schedule at Amco Entertainment,6
11367,Search Screening Event.,find a movie theatre with animated movies that is closest to me,6
11368,Search Screening Event.,give me the movie times for movies showing in the neighborhood,6
11369,Search Screening Event.,What are movie times for movies playing in the neighborhood ?,6
11370,Search Screening Event.,what films are on the movie schedule for ten at a close by theater,6
11371,Search Screening Event.,Please tell me the current and local movie times,6
11372,Search Screening Event.,Show movie schedules at AMC Theaters,6
11373,Search Screening Event.,What's the nearest movie theatre playing Testament of Orpheus ?,6
11374,Search Screening Event.,I'd like to see the current showtimes for His Kind of Woman,6
11375,Search Screening Event.,What are the movie schedules at the IMAX Corporation,6
11376,Search Screening Event.,When is Longwave going to be playing?,6
11377,Search Screening Event.,Can I get the showtimes for animated movie in the neighbourhood ?,6
11378,Search Screening Event.,show movie times for animated movies nearby,6
11379,Search Screening Event.,What time is Truth About Kerry playing at movie house,6
11380,Search Screening Event.,Where is The Penthouse playing,6
11381,Search Screening Event.,"i want to see Love, Speed and Thrills at the nearest cinema",6
11382,Search Screening Event.,I'd like to know the movie times for movies nearby me,6
11383,Search Screening Event.,What films are scheduled at the closest cinema ?,6
11384,Search Screening Event.,where can i watch Key to the City,6
11385,Search Screening Event.,Is Love and Other Troubles playing,6
11386,Search Screening Event.,What time is The Ladies Diplomat playing?,6
11387,Search Screening Event.,What movies are playing at the closest cinema,6
11388,Search Screening Event.,I need an animated movies in the area for dinner time,6
11389,Search Screening Event.,Can i get the showtimes for films in the area .,6
11390,Search Screening Event.,find films closest to a cinema,6
11391,Search Screening Event.,find movie times,6
11392,Search Screening Event.,when can i see We and Our Mountains,6
11393,Search Screening Event.,"What time is Careful, He Might Hear You playing at the cinema",6
11394,Search Screening Event.,find Wild at Heart,6
11395,Search Screening Event.,Is The Lady and the Highwayman playing at 7 A.M. at Dipson Theatres ?,6
11396,Search Screening Event.,What time is Goodbye Mothers playing?,6
11397,Search Screening Event.,Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas,6
11398,Search Screening Event.,Find time for the movie schedule,6
11399,Search Screening Event.,Is Hercules and Xena: The Battle for Mount Olympus playing at the closest cinema,6
11400,Search Screening Event.,Recite the movie schedule .,6
11401,Search Screening Event.,Which animated movies are playing today at KB Theatres ?,6
11402,Search Screening Event.,what time is The Clutching Hand playing at Amco Entertainment,6
11403,Search Screening Event.,Which films are playing at the closest movie house ?,6
