,utterance,intent,label
4834,could i have the flights from newark to orlando please,Flight.,0
4835,what is the cheapest flight from denver to oakland,Flight.,0
4836,show me the list of flights between philadelphia and denver that leave in the afternoon,Flight.,0
4837,what is the cheapest flight from long beach to memphis,Flight.,0
4838,show me all flights from denver to pittsburgh which serve dinner,Flight.,0
4839,list the shortest flight from san jose to houston,Flight.,0
4840,show me flights from denver to boston on tuesday,Flight.,0
4841,i want to travel from baltimore to washington on a monday,Flight.,0
4842,show me fares leaving on tuesdays from denver to go to dallas,Airfare.,2
4843,what is the cost of a round trip ticket first class between oak and atl,Airfare.,2
4844,show me round trip fares from las vegas to houston nonstop,Airfare.,2
4845,show me the flights from atlanta to philadelphia,Flight.,0
4846,what flights are available from denver to philadelphia with stopover in pittsburgh,Flight.,0
4847,what does the fare code qw mean,Abbreviation.,8
4848,tell me about ground transportation between the dallas fort worth airport and downtown dallas,Ground Service.,4
4849,flights from phoenix to las vegas,Flight.,0
4850,list all direct flights from boston to denver,Flight.,0
4851,what are the flights from boston to san francisco,Flight.,0
4852,i need information on a flight from boston to denver,Flight.,0
4853,what is the cheapest flight from denver to pittsburgh on july twenty sixth,Flight.,0
4854,what are the coach flights between dallas and baltimore leaving august tenth and returning august twelve,Flight.,0
4855,okay what i would like to know is does twa flight 505 from charlotte to las vegas with a stop in st. louis serve dinner that 's twa flight 505 or 163,Flight.,0
4856,okay that one 's great too now we 're going to go on april twenty second dallas to washington the latest nighttime departure one way,Flight.,0
4857,what 's the earliest flight from san francisco to boston,Flight.,0
4858,show business class fares from san francisco to denver on united airlines,Airfare.,2
4859,show me flights from tampa to st. louis,Flight.,0
4860,what flights go from boston to atlanta next tuesday,Flight.,0
4861,please list the flights leaving from st. louis to st. paul after 10 am,Flight.,0
4862,show all flights between san francisco and philadelphia for september fifteenth,Flight.,0
4863,i need a flight from san francisco to boston that leaves after 8 pm,Flight.,0
4864,show me the flights from montreal to chicago,Flight.,0
4865,what flights do you have from ontario,Flight.,0
4866,what 's the price of the least expensive first class round trip ticket on us air from cleveland to miami,Airfare.,2
4867,are there any turboprop flights from pittsburgh to baltimore on december seventeenth,Flight.,0
4868,show flights from pittsburgh to oakland,Flight.,0
4869,show me the dinner flights from baltimore to oakland,Flight.,0
4870,please find the earliest possible flight from boston to denver,Flight.,0
4871,show me the flights from love field to any other airport,Flight.,0
4872,can i get a taxi from long beach airport to downtown long beach,Ground Service.,4
4873,give me flights from atlanta to baltimore,Flight.,0
4874,how long is the flight from atlanta to san francisco at noon on november seventh,Distance.,7
4875,what are the flights from baltimore to dallas on sunday afternoon,Flight.,0
4876,show me all flights from san francisco to oakland,Flight.,0
4877,what ground transportation is available from the pittsburgh airport,Ground Service.,4
4878,list the airlines that have nonstop afternoon flights from boston to oakland,Airline.,6
4879,what is the first class fare from indianapolis to orlando,Airfare.,2
4880,now show me the flights from pittsburgh to baltimore,Flight.,0
4881,show me all the flights on northwest airlines from new york to milwaukee to los angeles,Flight.,0
4882,what is the earliest flight that has no stops from washington to san francisco on friday,Flight.,0
4883,show me first class fares from dallas to baltimore,Airfare.,2
4884,fly from denver to philadelphia on continental,Flight.,0
4885,please show me again the first class fares from baltimore to dallas,Airfare.,2
4886,show me all midwest express flights from detroit to chicago,Flight.,0
4887,list flights from atlanta to boston leaving between 6 pm and 10 pm on august eighth,Flight.,0
4888,information on afternoon flights from philadelphia to denver,Flight.,0
4889,great now what i want to find out is on april twentieth from washington to denver do you have a flight least expensive fare around 5 o'clock in the morning,Flight.,0
4890,i need a flight from denver to philadelphia on saturday,Flight.,0
4891,show me the flights from westchester county to cincinnati,Flight.,0
4892,what flights are available from denver to philadelphia on monday,Flight.,0
4893,what are the coach fares for flights from newark to la leaving after 3 pm,Airfare.,2
4894,what delta flights fly from washington to dallas in the morning,Flight.,0
4895,i 'd like to make a trip between atlanta and boston i wish to know the cheapest fare,Flight.,0
4896,give me the first flight from boston to atlanta,Flight.,0
4897,does american airlines fly from boston to san francisco,Flight.,0
4898,what flights go from dallas to tampa,Flight.,0
4899,thank you i also need to travel next wednesday evening from dallas to san francisco,Flight.,0
4900,show me airports in washington dc,Airport.,5
4901,what is the cheapest fare from dallas to denver round trip,Airfare.,2
4902,okay and on may four i would like to go from atlanta to denver leaving early in the morning around 8,Flight.,0
4903,list the flights from san francisco to philadelphia on american airlines,Flight.,0
4904,what does fare code qo mean,Abbreviation.,8
4905,do you have an 819 flight from denver to san francisco,Flight.,0
4906,what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth,Flight.,0
4907,i would like to book an early morning flight from tampa to charlotte on april sixth,Flight.,0
4908,morning flight from oakland to dallas,Flight.,0
4909,show me flights from new york to miami,Flight.,0
4910,list the flights and departure times for flights leaving dallas fort worth for boston after 6 pm,Flight.,0
4911,list flights from pittsburgh to los angeles which leave on thursday after 5 pm,Flight.,0
4912,i 'd like a flight from baltimore to boston as early in the morning as i can,Flight.,0
4913,show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon,Flight.,0
4914,i would like to book a flight from chicago to seattle on june first,Flight.,0
4915,show me economy fares from dallas to baltimore,Airfare.,2
4916,please list the prices for a rental car in pittsburgh,Ground Fare.,9
4917,are there any flights from pittsburgh to boston that leave between noon and 5 o'clock,Flight.,0
4918,daily flights from newark to cleveland departing 5 o'clock pm,Flight.,0
4919,show me the flights from boston to oakland,Flight.,0
4920,show me the flights from st. petersburg to toronto that leave monday,Flight.,0
4921,please list all flights between boston and atlanta,Flight.,0
4922,is there a flight on delta airlines from boston to denver,Flight.,0
4923,give me the flights and fares on december twenty seventh from orlando to indianapolis airfare,Flight+airfare.,14
4924,give me all nonstops from new york to vegas that arrive on a sunday,Flight.,0
4925,what flights leave boston and arrive in philadelphia before 7 am,Flight.,0
4926,i 'd like a flight from boston to san francisco leaving in the afternoon any time please,Flight.,0
4927,flight 417 from cincinnati to dallas,Flight.,0
4928,list flights from houston to memphis june twenty ninth,Flight.,0
4929,list flights from dallas to san francisco,Flight.,0
4930,please repeat the flight departures for monday august nineteenth from denver to pittsburgh,Flight.,0
4931,where does continental fly to from chicago,Flight.,0
4932,what ground transportation is available from the denver airport to downtown denver,Ground Service.,4
4933,from kansas city to salt lake city on delta arrive around 8 pm tomorrow,Flight.,0
4934,is there a flight on twa from baltimore to san francisco with a stop in denver,Flight.,0
4935,phoenix to newark wednesday,Flight.,0
4936,newark to cleveland,Flight.,0
4937,what flights leave from phoenix,Flight.,0
4938,flight information from pittsburgh to denver,Flight.,0
4939,show me flights from denver to philadelphia,Flight.,0
4940,show me ground transportation in denver,Ground Service.,4
4941,which airlines fly from boston to washington dc,Airline.,6
4942,okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia,Flight.,0
