text,intent
find a movie schedule,Search Screening Event.
What time is Exploits of a Young Don Juan playing?,Search Screening Event.
show me the movie schedule in the neighbourhood movies,Search Screening Event.
What animated movies are in the neighbourhood,Search Screening Event.
What films are playing at Marcus Corporation ?,Search Screening Event.
What are the movie times,Search Screening Event.
What time do the movies play at Southern Theatres ?,Search Screening Event.
what time is Bordertown Trail showing,Search Screening Event.
when does Miss Sloane play at IMAX Corporation,Search Screening Event.
Check the movie schedule for Wanda Group,Search Screening Event.
What movie theatre is playing Shed No Tears,Search Screening Event.
Is The Right to Strike playing at Star Theatres,Search Screening Event.
what's the nearest movie house showing Their Last Love Affair,Search Screening Event.
show movie schedule in the neighbourhood films at five hours from now,Search Screening Event.
What is the movie schedule for Train,Search Screening Event.
What films are showing at National Amusements,Search Screening Event.
What time is The Lottery Man playing?,Search Screening Event.
Find the schedule for No Time to Be Young at AMC Theaters .,Search Screening Event.
Please show me the closest movie house playing Wild on the Beach in 1 minute .,Search Screening Event.
Find movie schedules for nearby films .,Search Screening Event.
Which cinema is playing Das Ende – Assault on Precinct 13 ?,Search Screening Event.
Find the schedule for The Cup Winner at the closest movie house .,Search Screening Event.
Show me movie times for movies in the neighborhood,Search Screening Event.
What is the closest cinema with animated movies,Search Screening Event.
Where is the closest movie theatre that is playing movies now,Search Screening Event.
What films are playing at the nearest movie theatre,Search Screening Event.
find a movie house closest with Beethoven Lives Upstairs,Search Screening Event.
What movies are starting in 1 second at a theater in the neighborhood ?,Search Screening Event.
What are the movie schedules for movies around here ?,Search Screening Event.
I'd like to see movie times at Santikos Theatres,Search Screening Event.
find Andreas Hofer at elevenses,Search Screening Event.
show the movies at the nearest movie house,Search Screening Event.
What time is Project Censored the Movie playing at the movie house,Search Screening Event.
Let me get the movie schedule for lunch time.,Search Screening Event.
Find the schedule for Better This World at a movie house .,Search Screening Event.
Show me movie times for animated movies playing three hours from now in the neighbourhood .,Search Screening Event.
When is We Stick Together Through Thick and Thin playing at ArcLight Hollywood ?,Search Screening Event.
show the schedule of movie Unborn but Forgotten,Search Screening Event.
I'd like to see local movie times .,Search Screening Event.
in the neighbourhood find movies with movie times,Search Screening Event.
What are the movie schedules,Search Screening Event.
Find the schedule for Tailspin Tommy in the Great Air Mystery .,Search Screening Event.
When is Sea of Fear being shown at the closest movie theatre ?,Search Screening Event.
Find the movie schedule for 12:53 AM,Search Screening Event.
can i have the local movie times,Search Screening Event.
Is Jack the Ripper playing in one hour at the nearest movie house ?,Search Screening Event.
What are the movie schedule at Malco Theatres,Search Screening Event.
Find the schedule for movies at Harkins Theatres .,Search Screening Event.
what animated movies are showing in the neighborhood,Search Screening Event.
What films are at the nearest movie theatre,Search Screening Event.
Can i get the listings for the film at the nearest movie theatre ?,Search Screening Event.
What time is Pussyfoot playing at Pacific Theatres ?,Search Screening Event.
"find the nearest movie house showing Good Morning, Babylon",Search Screening Event.
What films are at IMAX Corporation at 11 p.m.,Search Screening Event.
11 seconds from now find a cinema with First Monday in October,Search Screening Event.
What movies are playing at Cineplex Odeon Corporation ?,Search Screening Event.
I'd like to watch All on the Red at 9 o'clock,Search Screening Event.
Find time for movie times now,Search Screening Event.
Can you let me know what animated movies are playing close by ?,Search Screening Event.
What is the movie schedule for animated movies in the area,Search Screening Event.
Is Millions in the Air playing at the cinema,Search Screening Event.
show movie times for AMC Theatres,Search Screening Event.
Find the schedule for The Devil Diamond at a movie theatre .,Search Screening Event.
find close by movie schedule movies,Search Screening Event.
movie schedules at Southern Theatres,Search Screening Event.
What time is High Tide at Noon showing,Search Screening Event.
What films are playing at the nearest movie theatre,Search Screening Event.
Is A Tree Grows in Brooklyn playing in one hour,Search Screening Event.
When is Up the Yangtze playing at Goodrich Quality Theaters,Search Screening Event.
please give me the movie schedule,Search Screening Event.
Show me the closest 12 A.M. showing at a movie house of an animated movie,Search Screening Event.
Check movie schedules and find which animated movies are being aired in the neighborhood movie halls.,Search Screening Event.
What time can I watch Son of Rambow Tonight at Fox Theatres,Search Screening Event.
What movies are playing in the area ?,Search Screening Event.
What films are scheduled around here ?,Search Screening Event.
Can I get the Cineplex Odeon Corporation showings for Small Town Story ?,Search Screening Event.
Is The Country Doctor on the schedule at any theater near me?,Search Screening Event.
What time are movies showing at Megaplex Theatres,Search Screening Event.
what films are showing nearby,Search Screening Event.
What time is The Corner playing,Search Screening Event.
I'd like to watch films at Marcus Corporation at twelve P.M.,Search Screening Event.
Find me the movie schedule for ArcLight Hollywood,Search Screening Event.
Can i get todays movie schedule for the movies that are close by ?,Search Screening Event.
Give me Pacific Theatres movie schedules,Search Screening Event.
Find movie schedules .,Search Screening Event.
What animated movies are playing at the closest cinema,Search Screening Event.
find movies nearest to a movie house,Search Screening Event.
find Hear Me Good,Search Screening Event.
can I get the movie schedules,Search Screening Event.
show the schedule of movie times,Search Screening Event.
Find movie schedules for animated movies in the area,Search Screening Event.
She me the movie times,Search Screening Event.
When is The Great Question playing at the closest movie house ?,Search Screening Event.
What time does Tie a Yellow Ribbon play at Magic Johnson Theatres ?,Search Screening Event.
I want to see the movie schedule for KB Theatres .,Search Screening Event.
what animated movies can i see at Malco Theatres,Search Screening Event.
